avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,meanIncome,lowerIncome,upperIncome
0.0076745005432869995,0.11035663704530649,1.3275672920792083,-0.0036255423318844867,0.05372646769236713,0.48192771084337344,0.0,-0.11475409836065514,0.016597510373444223,-0.2786885245901632,0.9259259259259258,-0.2093023255813958,0.1530612244897959,0.11791383219954621,0.3320202800322119,0.5094850948509482,-0.6291766029134912,-0.3482352941176473,0.2857142857142856,-0.42281879194630856,-0.17102137767220946,-0.08396946564885506,-0.11294117647058854,0.3132530120481929,-0.2670060562888516,0.5568128380461418,0.6295858361435196,0.9545557111178019,0.05205901707076354,0.05075969017633072,0.0,0.0,0.0
0.5660760618504408,0.7753309808694698,0.15760029537953818,0.7441773054072495,0.8004086984627947,-0.3012048192771084,1.0238738298812606,-0.4098360655737709,-0.2489626556016598,-0.6065573770491794,-9.161851851851852,-0.09302325581395397,-0.010204081632653206,0.5623582766439904,0.6612687987518856,0.3252032520325204,0.04452512228342196,0.3952941176470591,0.5238095238095237,0.31543624161073847,0.0,0.6335877862595423,-0.2823529411764707,-0.16867469879518054,-0.1162017813610488,0.46509500290205247,0.4928038046544552,0.051891537428198006,-0.04431487996309936,-0.2860759976359856,0.716111472255621,0.6854598535862564,0.8212292750665502
-0.2834673482316752,-0.21589025468823095,-0.5486703316831687,-0.3561819933714854,-0.13902030935678886,0.9277108433734939,0.0,-0.2786885245901635,-0.4979253112033196,0.36065573770491843,-0.8888888888888896,-1.151162790697674,1.7755102040816324,0.5895691609977323,-1.053745197639164,0.4119241192411922,-0.9876283069588534,-2.3341176470588234,-0.7857142857142858,-0.5973154362416107,0.0,-0.7557251908396945,0.34823529411764675,0.2771084337349398,-0.9688534501854761,0.8078948080639708,-0.18320309063942197,1.7424566977838667,0.21967772502507768,0.10663790115496664,-0.3764617777816864,-0.3549066208940337,-0.3881389128763781
-0.4387642971981017,-0.3437926342217618,-0.8159970643564359,-0.6624297885667229,-0.40323032758212213,0.8072289156626504,0.0,0.6229508196721324,0.614107883817428,0.7049180327868858,-0.07407407407407414,-0.8023255813953485,0.4285714285714285,-0.29024943310657614,0.3748653895829574,-0.0325203252032525,-0.7782054526937434,-1.007058823529412,-0.04761904761904767,-0.45637583892617434,-0.779097387173397,-0.5343511450381678,0.4894117647058821,0.4698795180722894,-1.5603450189088832,1.1943958129547307,-0.31043340223182336,0.4444312941803368,-0.6283279647967193,0.9180602002842856,-0.5924925129479051,-0.5712189897745109,-0.576973504314985
1.621277149692462,2.0294164079689976,-0.08332379702970327,-0.22430850734624944,1.9599966161718454,0.674698795180723,1.4870600844109823,-1.1147540983606563,-1.062240663900415,-1.163934426229507,0.0,-1.5348837209302326,0.33673469387755073,-0.6258503401360545,0.8270770937779206,-0.7262872628726292,0.7544347211921357,0.592941176470588,0.6190476190476191,-0.4161073825503353,0.0,0.17557251908396979,-0.15058823529411783,0.506024096385542,-1.4892360280686132,1.0815972683833324,1.3724225152344087,1.1786332877117445,-2.036599651480804,0.2858107675038489,-0.3764617777816864,-0.3549066208940337,-0.3881389128763781
-0.18604675828328188,-0.031047099263100474,-1.144379902640265,-0.40943374877663646,-0.10267340589964,0.43373493975903626,0.0,0.31147540983606564,-0.16597510373443988,0.7377049180327867,-0.40740740740740694,0.10465116279069749,1.6530612244897953,0.5442176870748299,-1.0093417466722605,0.7154471544715443,-0.8686013093668103,-1.2894117647058827,0.9523809523809526,-0.40939597315436205,-0.8456057007125898,-0.4732824427480912,0.5364705882352939,0.0481927710843376,-0.2712926230260718,0.6556141013203888,-0.33253777457332545,0.42963609768853855,0.48975328140858027,0.3968925367367116,-0.3764617777816864,-0.3549066208940337,-0.3881389128763781
0.8570960515399692,1.1188433253282009,-0.38530399504950563,0.6967035859239316,1.1133058945748788,-0.39759036144578297,0.4085961928603103,-0.6721311475409845,-0.7468879668049794,-0.5737704918032785,0.0,-0.11627906976744184,-0.38775510204081637,-0.17233560090702932,0.3607500840049738,-0.9756097560975616,0.6809185219951293,0.0,-0.1428571428571428,0.30201342281879195,0.0,-1.0687022900763357,-0.4705882352941178,-0.5662650602409637,-0.586860055929023,0.5650003923596018,1.6116807376734374,0.8380533714594864,-0.270652493189154,0.15430372384059005,0.716111472255621,0.6854598535862564,0.8212292750665502
0.18823335158090176,0.3557788819891489,-1.0272181864686476,0.7603541665317869,0.43819496793262386,-0.19277108433734935,0.0,-0.7213114754098365,-0.6970954356846479,-0.7540983606557365,0.5925925925925931,-0.26744186046511675,0.6428571428571426,0.09070294784580497,-0.8463052129587637,-0.13008130081300848,-0.2728198768720736,0.5270588235294119,-0.4047619047619049,-0.20134228187919465,0.0760095011876482,0.24427480916030553,-0.11294117647058854,0.3132530120481929,-0.016162835703106893,-0.18328220602491618,-0.026418259560293745,1.381742045877664,-0.2681235324785613,1.636233720102937,0.716111472255621,0.6854598535862564,0.8212292750665502
-0.32826025728327635,-0.32624689173353744,-0.0057660412541258544,0.32081746544548867,-0.3826179122881004,-0.44578313253012036,0.0,0.6065573770491813,0.6473029045643153,0.5901639344262296,-0.7037037037037035,0.511627906976744,0.11224489795918345,0.11791383219954621,0.6501183985719206,0.249322493224932,-0.04553332344856703,0.4047058823529409,-0.4285714285714286,0.4429530201342288,0.2565320665083132,0.17557251908396979,0.20705882352941143,-0.16867469879518054,0.2657616063013228,-0.4485437640152837,-0.043657561405092096,0.8178852351911862,-0.10904679368823826,0.5097661229898344,0.19891322760959634,0.20690110470489848,0.20284924068343882
-0.6296804735038438,-0.8391041977606416,0.8886233976897688,0.3725126798111624,-0.7059334252363312,-0.012048192771084293,0.0,1.819672131147543,2.224066390041494,1.3934426229508194,-0.7777777777777776,0.4999999999999996,0.2346938775510201,-0.12698412698412684,0.018929996768467787,-0.8021680216802172,0.648569794363524,-0.6023529411764704,0.7142857142857144,0.1744966442953026,0.0,-0.38931297709923673,0.15999999999999964,-0.5783132530120481,0.2953954427865663,-0.39324547347560707,-0.229573020575186,-0.5627209926528026,0.3022277838894235,-1.0132382145855325,0.19891322760959634,0.20690110470489848,0.20284924068343882
