avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,meanIncome
-0.554929524613012,-0.37459473650563113,-0.5147762446408488,-1.4403780039846283,-0.5835645960098916,0.8196097413363657,-0.7192846967524976,1.3571597183599864,1.2092086766770995,1.5515434245078976,-0.49754709934489244,0.7106660207481641,0.4019750572079481,0.14134834454042464,-2.381877476175745,0.7283474666206455,-1.0628628629168513,-1.6749972038405117,0.6469632352683748,-1.075291576870439,-1.31551682492412,1.6993841593213255,1.241834131166075,0.8169949384224915,-0.6036607781428954,-0.7208833093082574,-0.6660165214148693,0.6037362326174366,-0.29381243098370907,-1.6654973954053511
1.5827142276505712,-1.787413558856271,0.0933363417142762,-0.039371339950574534,-1.7477735310457923,-0.7700991092177937,-0.7192846967524976,1.677461656964296,1.800107159922518,1.8329734147282084,-0.8828007542778668,1.3099457572460893,0.11951419361100656,-1.473367667709537,1.756641485115196,-0.3185023571295908,1.2669278965999964,0.6655037574891832,-1.5897651010237988,1.2044292892752138,-0.43134385857875623,0.3338402812444812,-1.0717164196343552,0.5054523484289951,-0.08695738932444802,0.35903112022293726,-1.151759227520758,0.30563838802775967,2.0403281652924665,0.003555200689541479
-0.19864468039900882,-0.0411335420236872,-0.2555762513009251,-0.05677896622275411,-0.11114100358103221,-0.5952311356568363,-0.7192846967524976,0.6600319696329577,0.637371434826695,0.7072534538469649,-0.01598003067867325,-0.48789345224768815,-0.04013759885683002,0.8602287609530788,0.5392876918481874,1.0438364546001693,-0.8001128854016382,-0.15616147361592245,-0.20652520884311248,0.1551853759864196,0.016068967764680205,0.8410422931015955,0.3700614598499704,0.654668951329009,-0.2533960825842969,-0.40889199192816245,-0.705937139343881,-0.23688411215807534,-0.21571760973013523,-0.19392929939632958
0.2843504530985782,0.6132381138302522,-0.7141608549023285,-1.2337791204199253,0.4314821882525935,1.2329340424804474,-0.7192846967524976,0.509301645583871,0.5420652278516275,0.5196334603667576,-0.42531203904495907,0.199085757884081,-0.8015538398572809,0.07499015225617947,0.28688358178935275,0.5706029726308837,-0.36269973451746057,-0.6292414551612858,0.08778115119533136,-0.617439687435329,-0.6870083307750064,0.867052652684011,0.604769486742768,0.7996734029823254,-0.5730923155454356,-0.5437542906824008,-1.0257582678916397,-0.11741302315681607,-1.0151666785012108,-0.8857748344759674
-1.609076279155091,-1.6834876471056588,-2.561187380870035,0.9638589338255512,-1.3281077876190734,-1.151629233350792,-0.7192846967524976,2.261541662654509,2.219454470612815,2.1331654042965402,-0.42531203904495907,1.3391789151240372,-0.11382304153429275,0.26300503039487394,-0.8184657304029431,-2.2257766935512557,2.422963336179224,0.2671206151351923,-0.3242477528584899,0.5176514551225483,-1.0172416073618287,-0.160356550821424,-0.8873029699328716,0.8639534272060889,-1.2634390242542464,0.026289648278311532,-1.151759227520758,0.8590572442538527,-2.164100353432864,0.7426563593823414
0.22025830138324792,0.43702052274515935,0.219321638594599,0.7815387336866105,0.4378632839392556,-0.5793340471512947,-0.7192846967524976,-0.3385564271922443,-0.4491193246890731,-0.26837051225011205,0.46558703798754597,-0.07862924195642208,0.27916598607884313,-0.47799478344586216,0.48469324130450614,1.1442193144118353,-0.2461134978762303,0.055479570759635374,-0.2653864808508011,0.775193142929798,1.2730859560629082,-0.5635171243488735,-0.35082747989219204,0.6280113077184034,-0.05381211368181234,-0.6064720971814771,-1.010899290526022,0.9213038517732086,-0.18777159522983436,0.7426563593823414
-0.9713428041756984,-0.7966793510727337,-1.6857076830855389,-0.6204664289895576,-0.5795263599706895,1.0739631574250315,-0.7192846967524976,-0.7530648183272346,-0.6206704972441957,-0.4747525050783403,0.2488818570877468,-1.1748726623794574,0.32828961453048494,0.5173781008178128,-1.1099292323650547,0.25511398465136087,-1.9577407825841953,-2.484212961747055,1.4121597713683287,-0.9035971183322729,-0.5165653493108399,0.3858610004093141,0.6885937820616241,-0.7160846333761082,1.4858425228296321,-1.0765916352549587,-0.6924863955865403,0.18922085541013806,0.43276523196730005,-0.6079583971268188
-0.2549419298284043,-0.10244777232173102,0.8627901535293743,-1.067874436995206,-0.20865746260437848,0.8037126528308238,-0.7192846967524976,0.509301645583871,0.5420652278516275,0.5383954597147786,0.08033338305457059,0.8860649680158491,-1.2927901243737008,2.0767956194975703,-0.46592877803578225,1.488389119480406,-1.2203061350815485,-0.7537361871469079,0.4998100552491529,-0.43620664786726465,-0.19698475906552784,0.7239956749807224,0.7724180773804804,0.8375135587988372,-0.7576830719891184,-0.6940741005609076,-0.5785274577158929,1.0250433381525048,-1.1380502653056876,-0.8857748344759674
-0.6424631414346138,-0.5573676271208513,-0.8772937178435392,-0.4382559155397932,-0.5838276181459878,0.04065240456482779,-0.7192846967524976,1.300635846841578,1.3807598492322208,1.176303437547483,-0.11229344441191709,0.7106660207481641,-1.2559474030349693,2.8620342281944695,0.08340513747667004,0.011327039394455988,-0.005603068699958393,-1.2890635346850832,1.441590407372173,-0.5792853633157367,-1.816193082975109,1.3352391251675007,0.4706506142325981,-0.6556585758071612,1.4363322203453572,-1.0497414333358617,-0.6742162838202669,0.3368643014123334,1.0817592490103805,-0.38499231871491635
-0.8476318377426958,-0.7084769687224907,0.3607034531436484,-0.4705589587644249,-0.8693584258928557,-0.16600974600721302,-0.7192846967524976,0.9991751987434047,1.1520249524920596,0.8948734473271721,-0.01598003067867325,0.242935494701002,0.09495237938518565,0.9818854468075281,0.32858576166228926,2.0476650527168347,-1.3529980939475228,-1.2641645882879584,0.9118389593029744,-0.19774212211981143,-0.25024819077307986,0.8800578324752193,0.10182371482963108,0.9260025189336514,-1.1350148940967335,-1.0765916352549587,-1.120184162878709,0.16913694587112602,-2.4829990813922747,-0.38499231871491635
