avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,meanIncome
-1.3013095220991704,-1.337048507215449,-0.13970232176121936,0.6645607800412423,-1.4979283784434618,-0.8343558282208591,0.0,0.9354838709677432,0.9523809523809518,1.0156250000000002,-0.1538461538461541,1.4588235294117653,-0.6464646464646466,1.7922077922077928,0.42182581351273835,-0.054347826086956506,0.3084726210164732,1.2727272727272727,-0.5783132530120484,0.9273356401384075,0.6507177033492818,0.268199233716475,-0.7924528301886793,-1.0125000000000004,0.401689345432326,-0.6205011316709608,-0.7687158175509256,0.14687135168540208,1.7195576472933574,-3.3528257596081366,0.716111472255621
-0.6083419585191442,-0.6131663800870474,-0.3649351752751907,-1.0551883844946182,-0.5725721307023443,1.5092024539877302,0.0,-0.41935483870967794,-0.6190476190476184,-0.12499999999999958,0.11538461538461472,-1.8588235294117643,1.4444444444444446,-1.116883116883117,0.11087642672811059,-0.4565217391304342,-0.8095155129256305,-1.0545454545454547,0.6265060240963856,-1.079584775086505,-1.2535885167464114,-0.6819923371647506,1.0283018867924536,1.0250000000000001,-3.1716657410450533,1.5444656624693431,-0.5894698331810085,-0.6592305901156608,-2.1286411920018065,1.2304689042721517,-1.6171368395301955
1.2115722882673943,1.5064472747064186,-0.5901680287891621,-0.02509272339017251,1.4812641060429155,0.30674846625766855,1.2835352816880283,-0.25806451612903264,-0.3174603174603172,-0.2031249999999996,-0.42307692307692296,-0.8235294117647058,-0.8484848484848486,-0.9177489177489178,0.3511041527840201,-1.1195652173913038,0.6320701901383713,0.0,0.5783132530120484,0.013840830449827184,0.047846889952153096,0.061302681992336926,0.06603773584905688,0.12500000000000003,-0.11165272028614044,-0.23207894939778625,1.4316369770687982,0.6452252562540913,-1.0062368584393988,-0.6879102399496244,-0.19134175943423007
1.2629353603578188,-0.8732733294801793,0.0,0.3524283803130461,-1.0367078290335212,-0.736196319018405,0.0,1.1612903225806464,1.1269841269841265,1.1406250000000009,-0.8461538461538476,0.25882352941176506,-0.09090909090909113,-0.07792207792207782,0.43549768985422954,-0.03260869565217359,0.5872870121264732,0.527272727272727,-1.1325301204819278,0.59515570934256,0.5167464114832533,0.030651340996168463,0.01886792452830216,-0.32500000000000023,0.46632112860371594,-0.37110782076217147,-0.4479878120732066,-0.5640156219715103,-0.0006103868960036482,0.7120958381880921,0.19891322760959634
1.2629353603578188,0.322327869340931,0.0,0.9831129609918785,0.30648872180376624,-0.7730061349693254,0.0,0.3387096774193553,0.269841269841269,0.3281250000000003,-0.3076923076923082,0.38823529411764673,-0.25252525252525254,0.181818181818182,0.6007150430206069,-0.2499999999999996,0.5872870121264732,0.8545454545454544,-0.530120481927711,0.8304498269896192,0.0,0.804597701149425,-0.47169811320754695,-0.6125000000000002,0.29219022181878185,-0.22504241807791128,0.023128599804672016,-0.3841214355950559,0.32906690374906683,0.37960983805139137,0.716111472255621
-0.6894330541147814,-0.6402160332729238,-0.9153162082980526,0.5989303544222473,-0.6901291105021405,-0.8220858895705524,0.0,0.6129032258064527,0.3968253968253966,0.8437500000000011,-0.9230769230769247,0.9764705882352938,0.5454545454545454,-0.8571428571428572,-0.9374786236108158,0.5,-0.173964907283084,1.0,-0.7951807228915663,0.9826989619377162,0.9952153110047843,0.41379310344827563,-0.5849056603773582,-1.0875000000000004,0.39054915479230207,-0.35830563617843697,0.00718723470800675,0.1870560618821178,0.6397149370854788,2.2332562961522737,0.40750748705209494
-0.6894330541147814,-0.5872681312174194,-0.3361460135478412,-0.2842724531321481,-0.6804953975773256,0.11042944785276079,0.0,-0.06451612903225788,0.12698412698412645,-0.23437500000000006,0.5769230769230771,0.6588235294117649,2.5050505050505056,-0.5454545454545453,-1.3787897566716811,0.565217391304348,-0.14119735480740758,-0.07272727272727247,-0.43373493975903615,-0.44290657439446396,-0.8038277511961726,-0.6360153256704982,-0.1509433962264146,-0.3875000000000003,0.42617820445316673,-0.28278857659497947,-0.6659546536140304,-0.5203092264245289,1.1032298885095573,0.9678183574245299,-0.3764617777816864
0.2867314823272113,0.310846075885308,0.33277862658763707,1.3642624196616144,0.3381878614344037,-0.9693251533742333,0.0,0.48387096774193583,0.3650793650793644,0.5000000000000006,-0.46153846153846234,-0.011764705882353108,-1.2525252525252528,-0.9610389610389611,0.8479213110935007,-1.4021739130434776,1.2637144772685014,0.5636363636363639,-0.1686746987951808,1.0795847750865046,0.0,1.0957854406130263,-0.8773584905660377,-0.9625000000000004,0.2996993531137758,-0.18825436953461003,0.9314193402868793,-0.4125005197369773,0.3427076273237074,-0.5379377696125724,2.2790864828334505
0.71351236567626,0.8579023928533266,1.1354881947502116,0.11632085261635056,0.8496634281785423,0.4539877300613499,0.9254341173238552,-0.27419354838709625,-0.1587301587301586,-0.3906250000000001,0.26923076923076883,-0.6705882352941179,-0.7070707070707072,-0.7445887445887446,0.07501037288953215,0.5,-0.32839312485504696,-0.10000000000000013,0.5301204819277108,-0.02768166089965437,0.0,0.3601532567049804,0.43396226415094363,0.6999999999999998,0.3186054348933991,-0.27852776062783846,0.09483437065301754,0.07042694802752111,-0.45755568908576405,-0.2907221429011813,0.0
-0.5062060227896183,-0.4934648220449208,-0.2921155309060119,0.40004177853291445,-0.4845266752445331,-0.441717791411043,0.0,0.25806451612903264,0.14285714285714254,0.23437500000000006,-1.1538461538461542,-0.47058823529411764,-0.5959595959595961,-1.1515151515151516,0.6242832264552285,-0.5543478260869561,0.7293353995391191,0.8181818181818182,-1.5180722891566267,0.7335640138408299,0.8899521531100474,0.597701149425287,-0.6226415094339622,-0.9500000000000004,-0.17773111471512235,-0.5724644819618043,0.03189239906547839,-0.4734801297604787,-1.1114040659754114,-1.9466390129565556,0.40750748705209494
